unique_ID,step,type,Transacted_amount,Originator_acc_num,Orig_OLD_acc_balance,Orig_NEW_acc_balance,Destination_acc_num,Dest_OLD_acc_balance,Dest_NEW_acc_balance,latitude,longitude,street,country,state,Day_time,day_number,total_hrs_from_first_trans,transaction_type,alerts_generated,SAR_Fraud
191c24c0-fa23-491a-9714-e25c30d77f9f,323.0,TRANSFER,753723.54,C1436025461,753723.54,0.0,C1927560310,0.0,0.0,41.663940000000004,-83.55521,Toledo,US,New_York,13 days 11:00:00,13.0,323.0,4,1.0,0
cd4ebbe3-3398-4251-b524-6f2a500f30ae,74.0,TRANSFER,3284197.88,C103236252,3284197.88,0.0,C1710384366,0.0,0.0,47.925259999999994,-97.03285,Grand Forks,US,Chicago,3 days 02:00:00,3.0,74.0,4,1.0,0
967ce4f4-c8ce-4274-988f-8b58b2ab1e31,381.0,TRANSFER,703882.14,C1086283812,703882.14,0.0,C575658952,0.0,0.0,39.00622,-77.4286,Sterling,US,New_York,15 days 21:00:00,15.0,381.0,4,1.0,0
c7b2c594-4a51-4cd9-876b-e432d1e2da9b,718.0,CASH_OUT,135289.71,C499563648,135289.71,0.0,C1559231794,120427.58,255717.29,40.65995,-111.99633,Kearns,US,Denver,29 days 22:00:00,29.0,718.0,3,1.0,0
6abad73c-8be4-4f6b-b985-e175734ac4c1,101.0,CASH_OUT,253793.28,C1168663550,253793.28,0.0,C740111360,525977.66,779770.94,41.8542,-87.66561,Lower West Side,US,Chicago,4 days 05:00:00,4.0,101.0,3,1.0,0
4bd11208-be11-47f2-a3d5-b241c300fc69,438.0,TRANSFER,176776.55,C1282030759,176776.55,0.0,C2119586471,0.0,0.0,38.70734,-77.02303,Fort Washington,US,New_York,18 days 06:00:00,18.0,438.0,4,1.0,0
e1d65802-96ad-4a27-921d-f479a9f6cd01,599.0,CASH_OUT,306675.37,C78926936,306675.37,0.0,C3029667,3566083.7,3872759.07,29.651629999999997,-82.32483,Gainesville,US,New_York,24 days 23:00:00,24.0,599.0,3,1.0,0
aab8e3a6-4f68-46c6-844d-2b377f903156,4.0,TRANSFER,86070.17,C1844941220,86070.17,0.0,C1191544932,0.0,0.0,40.65995,-111.99633,Kearns,US,Denver,0 days 04:00:00,0.0,4.0,4,1.0,0
6b3d3fa3-c75f-440a-80f8-633e006e657c,291.0,TRANSFER,2324907.08,C1426577344,2324907.08,0.0,C1833411414,0.0,0.0,30.177459999999996,-81.38758,Palm Valley,US,New_York,12 days 03:00:00,12.0,291.00000000000006,4,1.0,0
9ba2a0a8-5886-42c0-b80a-a298cd5ccff6,707.0,CASH_OUT,3049753.79,C91165547,3049753.79,0.0,C29787245,600657.15,3650410.94,34.142509999999994,-118.25508,Glendale,US,Los_Angeles,29 days 11:00:00,29.0,707.0,3,1.0,0
00d12bc7-3bbe-469c-94cb-2133267364c7,699.0,TRANSFER,162326.52,C1557504343,162326.52,0.0,C404511346,0.0,0.0,30.177459999999996,-81.38758,Palm Valley,US,New_York,29 days 03:00:00,29.0,699.0,4,1.0,0
d4a35563-9d5f-41d0-9f2c-9ed27fce883a,265.0,CASH_OUT,158214.43,C2064752360,158214.43,0.0,C879593477,1341496.75,1499711.18,29.84576,-90.10674,Estelle,US,Chicago,11 days 01:00:00,11.0,265.00000000000006,3,1.0,0
25790bb9-964d-422f-b0a9-6e92f4daa0fe,186.0,TRANSFER,345802.34,C1089670756,345802.34,0.0,C747932688,0.0,0.0,39.45621,-77.96389,Martinsburg,US,New_York,7 days 18:00:00,7.0,186.0,4,1.0,0
78d0ac37-fcac-4b91-9e2e-289c8fd601d1,14.0,TRANSFER,1832319.42,C439830884,1832319.42,0.0,C1133002328,0.0,0.0,36.06523,-119.01677,Porterville,US,Los_Angeles,0 days 14:00:00,0.0,14.0,4,1.0,0
13269327-d9a8-4ff2-ad99-b83f7a0431a2,478.0,CASH_OUT,2254718.25,C1472018335,2254718.25,0.0,C1247462330,123702.38,2378420.62,41.55838,-81.56929000000001,Collinwood,US,New_York,19 days 22:00:00,19.0,478.0,3,1.0,0
e093b5fb-53c5-4f16-81d1-0c8da9bec3fa,153.0,TRANSFER,234853.95,C1944993034,234853.95,0.0,C2019813234,0.0,0.0,32.540440000000004,-82.90375,Dublin,US,New_York,6 days 09:00:00,6.0,153.0,4,1.0,0
ffc215d0-1b05-4fbb-96a6-e25cc7130320,696.0,TRANSFER,343972.5,C265189494,343972.5,0.0,C902415658,0.0,0.0,38.17492,-122.2608,American Canyon,US,Los_Angeles,29 days 00:00:00,29.0,696.0,4,1.0,0
a24db922-71f9-4d89-90b0-f4ad76e240dd,352.0,TRANSFER,75734.99,C2133141202,75734.99,0.0,C1561593224,0.0,0.0,43.610620000000004,-72.97261,Rutland,US,New_York,14 days 16:00:00,14.0,352.0,4,1.0,0
13a43fe9-e2ec-49db-8420-b5dc3277c794,387.0,CASH_OUT,10000000.0,C618976547,10000000.0,0.0,C1908782637,0.0,10000000.0,28.900540000000003,-81.26366999999999,Deltona,US,New_York,16 days 03:00:00,16.0,387.0,3,1.0,0
125f505a-09f1-4df8-b2c3-df8c5af333bb,494.0,TRANSFER,503620.99,C1267328802,503620.99,0.0,C593181726,0.0,0.0,42.970859999999995,-82.42491,Port Huron,US,Detroit,20 days 14:00:00,20.0,494.0,4,1.0,0
053b6489-7e2c-452c-a925-808b94766f07,38.0,TRANSFER,360688.3,C739289668,360688.3,0.0,C432663857,0.0,0.0,30.16688,-96.39774,Brenham,US,Chicago,1 days 14:00:00,1.0,38.0,4,1.0,0
ce74cd42-e969-42f5-96ce-9d510715b8bc,273.0,CASH_OUT,601494.61,C1113436018,601494.61,0.0,C1251576610,0.0,601494.61,32.9156,-117.14392,Mira Mesa,US,Los_Angeles,11 days 09:00:00,11.0,273.00000000000006,3,1.0,0
034cd8be-9d89-4376-802b-abf7d6abe48b,398.0,CASH_OUT,371771.44,C1654533591,371771.44,0.0,C23426726,4665671.71,5037443.15,26.684509999999996,-80.66756,Belle Glade,US,New_York,16 days 14:00:00,16.0,398.0,3,1.0,0
192978fd-20ff-441f-a34e-ad36a4e89217,370.0,CASH_OUT,1822772.73,C628490839,1822772.73,0.0,C107223532,0.0,2004899.07,42.583420000000004,-71.8023,Fitchburg,US,New_York,15 days 10:00:00,15.0,370.0,3,1.0,0
2243d79b-d2e9-4a37-926f-0c0649814bf7,116.0,CASH_OUT,1562871.32,C885720640,1562871.32,0.0,C1672277432,802340.28,2365211.6,40.81,-73.9625,Morningside Heights,US,New_York,4 days 20:00:00,4.0,116.0,3,1.0,0
0747ca4b-8624-4eda-aa20-ab5fbc61bdc0,150.0,CASH_OUT,1335959.76,C863602835,1335959.76,0.0,C1595218853,73654.55,1409614.31,33.03699,-117.29198000000001,Encinitas,US,Los_Angeles,6 days 06:00:00,6.0,150.0,3,1.0,0
cefdc767-9c9e-438b-8ed6-7a9587df3752,261.0,TRANSFER,196561.69,C1808233473,196561.69,0.0,C333956896,0.0,0.0,37.95143,-91.77127,Rolla,US,Chicago,10 days 21:00:00,10.0,261.00000000000006,4,1.0,0
55d308ef-d135-44bc-8953-d660afac6b17,8.0,CASH_OUT,1996.17,C858959216,1996.17,0.0,C864078397,2559.74,4555.92,39.334270000000004,-76.43941,Middle River,US,New_York,0 days 08:00:00,0.0,8.0,3,1.0,0
555b0fe2-05b4-4a19-80b2-1ae7cf46cfb6,83.0,TRANSFER,2498370.12,C1058391661,2498370.12,0.0,C167823915,0.0,0.0,42.970859999999995,-82.42491,Port Huron,US,Detroit,3 days 11:00:00,3.0,83.0,4,1.0,0
e2a7ebb7-1e99-4bc3-ae38-cbfc78c5a3ef,10.0,CASH_OUT,59835.0,C1020461364,59835.0,0.0,C2144015041,255480.76,315315.76,45.494279999999996,-122.86705,Aloha,US,Los_Angeles,0 days 10:00:00,0.0,10.0,3,1.0,0
596b10f0-9127-4c25-b6c1-eb8967d0a465,636.0,CASH_OUT,729078.34,C1723552410,729078.34,0.0,C1531239198,44848.47,773926.81,40.72371,-73.95097,Greenpoint,US,New_York,26 days 12:00:00,26.0,636.0,3,1.0,0
c482b7cd-b9d7-42af-8b4a-83f0b78b480a,613.0,CASH_OUT,51589.87,C1614655562,51589.87,0.0,C644722343,0.0,51589.87,32.42067,-104.22884,Carlsbad,US,Denver,25 days 13:00:00,25.0,613.0,3,1.0,0
baf28410-2498-4757-8925-2ce10282d7b1,251.0,CASH_OUT,8276235.5,C1880773458,8276235.5,0.0,C2102473649,190006.69,8466242.19,33.03699,-117.29198000000001,Encinitas,US,Los_Angeles,10 days 11:00:00,10.0,251.0,3,1.0,1
4a2255d0-34c5-4d78-a008-0b0e4ecd8419,212.0,CASH_OUT,5131896.17,C2124387698,5131896.17,0.0,C1009747499,302942.16,5434838.33,25.679270000000002,-80.31727,Kendall,US,New_York,8 days 20:00:00,8.0,212.0,3,1.0,0
f95e2c77-7ff6-4a9d-a40e-6381a15fde2a,414.0,TRANSFER,10000000.0,C1713766678,10724264.21,724264.21,C499919262,0.0,0.0,34.096109999999996,-118.10583000000001,San Gabriel,US,Los_Angeles,17 days 06:00:00,17.0,414.0,4,1.0,0
06601879-35af-4eca-ba49-e38566dd8512,531.0,TRANSFER,1312406.14,C83063124,1312406.14,0.0,C1421025429,0.0,0.0,35.74788,-95.36969,Muskogee,US,Chicago,22 days 03:00:00,22.0,531.0000000000001,4,1.0,0
ddc83c6e-2f49-422b-9951-ff60b6f6df27,478.0,CASH_OUT,829286.58,C63485295,829286.58,0.0,C801090621,178393.69,1007680.27,30.16688,-96.39774,Brenham,US,Chicago,19 days 22:00:00,19.0,478.0,3,1.0,0
67422336-c7a5-4f4f-818f-7b2f7731d672,638.0,TRANSFER,43996.54,C856398760,43996.54,0.0,C776566815,0.0,0.0,36.06523,-119.01677,Porterville,US,Los_Angeles,26 days 14:00:00,26.0,638.0,4,1.0,0
4b55edb0-e453-4429-ac56-c64c56dbe5b7,733.0,TRANSFER,57543.34,C1164351211,57543.34,0.0,C1595140561,0.0,0.0,41.9001,-71.08977,Taunton,US,New_York,30 days 13:00:00,30.0,733.0,4,1.0,0
08137f03-e1a9-44c9-818a-ae224aa4cae6,169.0,CASH_OUT,310712.71,C1052841054,310712.71,0.0,C1814696637,0.0,310712.71,45.16024,-93.08883,Lino Lakes,US,Chicago,7 days 01:00:00,7.0,169.0,3,1.0,0
1fef8c8b-2871-473f-b328-138844fe7d72,9.0,CASH_OUT,1154353.99,C1034219836,1154353.99,0.0,C1195589213,162222.0,1965587.6,39.00622,-77.4286,Sterling,US,New_York,0 days 09:00:00,0.0,9.000000000000002,3,1.0,0
507cca1e-914d-443b-b4db-968691551f6c,81.0,CASH_OUT,1980800.05,C1774788670,1980800.05,0.0,C824562042,1779203.4,3760003.46,33.98154,-81.23621,Lexington,US,New_York,3 days 09:00:00,3.0,81.0,3,1.0,0
809a9bf6-c2c6-4456-9676-12c3305d7672,19.0,CASH_OUT,122101.57,C149845822,0.0,0.0,C1200316948,0.0,639940.2,41.16704,-73.20483,Bridgeport,US,New_York,0 days 19:00:00,0.0,19.0,3,1.0,0
9275d833-40db-4c3a-8902-df29006bddda,637.0,TRANSFER,107246.03,C1311270979,107246.03,0.0,C1050312634,0.0,0.0,40.646209999999996,-73.97069,Kensington,US,New_York,26 days 13:00:00,26.0,637.0,4,1.0,0
ad69f22e-bc3b-429b-80da-fc0dd9db78cf,93.0,CASH_OUT,3723738.06,C1143980021,3723738.06,0.0,C1219235880,3216391.21,6940129.27,39.091120000000004,-94.41551,Independence,US,Chicago,3 days 21:00:00,3.0,93.0,3,1.0,0
e21f3878-3051-4809-93c1-c47e36d46ffe,276.0,TRANSFER,2554948.41,C1323434456,2554948.41,0.0,C934748143,0.0,0.0,43.1009,-75.23266,Utica,US,New_York,11 days 12:00:00,11.0,276.00000000000006,4,1.0,0
8bd19298-a9d2-462b-a092-c7572258633a,322.0,CASH_OUT,108213.6,C1360735702,108213.6,0.0,C831415203,3191417.38,3299630.98,39.45621,-77.96389,Martinsburg,US,New_York,13 days 10:00:00,13.0,322.0,3,1.0,0
6812a765-1495-4a5a-8a74-2e218c1b146f,522.0,CASH_OUT,545780.7,C68418619,545780.7,0.0,C1298522904,0.0,545780.7,32.44874,-99.73314,Abilene,US,Chicago,21 days 18:00:00,21.0,522.0000000000001,3,1.0,0
2c0f9b02-ee91-4dbe-86b0-39b6cad6b057,566.0,CASH_OUT,92641.52,C51780378,92641.52,0.0,C153727053,899062.84,991704.37,41.72059,-87.70172,Evergreen Park,US,Chicago,23 days 14:00:00,23.0,566.0000000000001,3,1.0,0
c17c2027-4770-47a5-b524-d2f66fa722eb,274.0,CASH_OUT,379057.93,C1025414577,379057.93,0.0,C2113218952,79634.67,458692.6,47.4943,-122.24091999999999,Bryn Mawr-Skyway,US,Los_Angeles,11 days 10:00:00,11.0,274.00000000000006,3,1.0,0
f0581496-79f8-43bd-af2b-e18dbc88a75f,738.0,TRANSFER,814689.88,C2029041842,814689.88,0.0,C1023330867,0.0,0.0,33.7207,-116.21677,Indio,US,Los_Angeles,30 days 18:00:00,30.0,738.0,4,1.0,0
678fe3a9-2c5b-447d-ba0f-f89043f2b26c,12.0,TRANSFER,8677.0,C288028999,8677.0,0.0,C184294001,0.0,0.0,32.52515,-93.75018,Shreveport,US,Chicago,0 days 12:00:00,0.0,12.0,4,1.0,0
a69ee4cf-3328-4d47-b8a6-d18e6f6abfcc,172.0,CASH_OUT,976830.22,C362141852,976830.22,0.0,C171474212,0.0,976830.22,42.4251,-71.06616,Malden,US,New_York,7 days 04:00:00,7.0,172.0,3,1.0,0
dc589f78-9c61-4c9d-89f3-6ff438b8457c,442.0,TRANSFER,1487505.07,C277096632,1487505.07,0.0,C344711118,0.0,0.0,36.91023,-121.75688999999998,Watsonville,US,Los_Angeles,18 days 10:00:00,18.0,442.0,4,1.0,0
9d318a8a-214b-451e-9b69-9fad98098858,555.0,CASH_OUT,1235544.92,C2024237269,1235544.92,0.0,C239895183,1981608.99,3217153.91,38.70734,-77.02303,Fort Washington,US,New_York,23 days 03:00:00,23.0,555.0000000000001,3,1.0,0
541da78e-dd74-4fc2-9aa3-abfd997d6ff6,272.0,CASH_OUT,177022.52,C255226263,177022.52,0.0,C670534331,769094.97,946117.49,41.8542,-87.66561,Lower West Side,US,Chicago,11 days 08:00:00,11.0,272.00000000000006,3,1.0,0
56d0bcfe-362c-4a8e-b1cb-5dce79cf902e,523.0,TRANSFER,5999376.79,C1206710867,5999376.79,0.0,C2020321619,0.0,0.0,40.93121,-73.89875,Yonkers,US,New_York,21 days 19:00:00,21.0,523.0000000000001,4,1.0,0
f4499612-4407-40aa-b133-a8ebb2baeb0c,93.0,CASH_OUT,175313.96,C1532820276,175313.96,0.0,C1326115881,2911229.9,3086543.86,35.052659999999996,-78.87836,Fayetteville,US,New_York,3 days 21:00:00,3.0,93.0,3,1.0,0
21b3c110-c5e1-4303-988a-f47e5e122295,406.0,TRANSFER,4737833.35,C1353278775,4737833.35,0.0,C547279990,0.0,0.0,42.583420000000004,-71.8023,Fitchburg,US,New_York,16 days 22:00:00,16.0,406.0,4,1.0,0
932a0c9e-0f76-4299-964d-40bcaa40e80c,618.0,CASH_OUT,1743864.1,C1063377815,1743864.1,0.0,C674523745,145959.55,1889823.65,41.55815,-73.0515,Waterbury,US,New_York,25 days 18:00:00,25.0,618.0,3,1.0,0
a4cdfc43-7684-42b2-be58-da7cad391d6f,102.0,TRANSFER,872199.82,C1327508355,872199.82,0.0,C1573144849,0.0,0.0,31.76212,-95.63079,Palestine,US,Chicago,4 days 06:00:00,4.0,102.0,4,1.0,0
1bdcef80-f418-4759-8e77-f4d3e15a9ba4,22.0,TRANSFER,346704.55,C1332180070,346704.55,0.0,C2027621451,0.0,0.0,36.91023,-121.75688999999998,Watsonville,US,Los_Angeles,0 days 22:00:00,0.0,22.0,4,1.0,0
bd9552a2-5146-42aa-a031-87ced82e0548,400.0,TRANSFER,460689.45,C1590287845,460689.45,0.0,C1509813077,0.0,0.0,32.52515,-93.75018,Shreveport,US,Chicago,16 days 16:00:00,16.0,400.0,4,1.0,0
bf7e55b1-b5e5-44eb-a350-37c5eb39d358,149.0,CASH_OUT,7188425.25,C1982019124,7188425.25,0.0,C2025892351,781697.03,7970122.27,32.44874,-99.73314,Abilene,US,Chicago,6 days 05:00:00,6.0,149.0,3,1.0,0
4f954c65-1212-4adc-8bb4-4233466011f1,466.0,CASH_OUT,104171.37,C1321085787,104171.37,0.0,C203735779,64407.18,168578.56,27.718090000000004,-82.35176,Sun City Center,US,New_York,19 days 10:00:00,19.0,466.0,3,1.0,0
ab63e2da-9a5f-4373-9ab3-378dc24bc897,636.0,TRANSFER,89657.36,C136634417,89657.36,0.0,C209740901,0.0,0.0,44.73941,-93.12576999999999,Rosemount,US,Chicago,26 days 12:00:00,26.0,636.0,4,1.0,0
4b331a55-0930-426d-baa0-496532362dc7,160.0,CASH_OUT,1697093.54,C657858673,1697093.54,0.0,C1591408637,248234.32,1945327.86,43.610620000000004,-72.97261,Rutland,US,New_York,6 days 16:00:00,6.0,160.0,3,1.0,0
181c8d01-114b-48fa-9360-0bc205491324,370.0,TRANSFER,10000000.0,C1802427135,11653144.1,1653144.1,C1072055067,0.0,0.0,33.509209999999996,-111.89903000000001,Scottsdale,US,Phoenix,15 days 10:00:00,15.0,370.0,4,1.0,0
0f90fb53-73c0-493b-a710-4adce7bce4e8,730.0,TRANSFER,1152538.9,C231322789,1152538.9,0.0,C1922711956,0.0,0.0,47.76232,-122.2054,Bothell,US,Los_Angeles,30 days 10:00:00,30.0,730.0,4,1.0,0
794f9256-ad75-48c7-bb7e-8e767810d7db,652.0,TRANSFER,2054631.55,C534774470,2054631.55,0.0,C304432488,0.0,0.0,37.60876,-77.37331,Mechanicsville,US,New_York,27 days 04:00:00,27.0,652.0,4,1.0,0
aebfa6d0-da06-46a6-abd5-617346653bb8,270.0,CASH_OUT,757422.83,C521408654,757422.83,0.0,C1512688061,1557751.33,2315174.16,33.76446,-117.79393999999999,North Tustin,US,Los_Angeles,11 days 06:00:00,11.0,270.00000000000006,3,1.0,0
0c5fc8ff-a1a2-426a-813d-ac8a9cc31718,658.0,CASH_OUT,8730600.58,C1590395791,8730600.58,0.0,C1505080875,256439.26,8987039.84,30.16688,-96.39774,Brenham,US,Chicago,27 days 10:00:00,27.0,658.0,3,1.0,0
9f8fd9f7-da67-4ed9-a5e0-6f5c4bceed13,336.0,CASH_OUT,786573.0,C1420516343,786573.0,0.0,C567741813,0.0,786573.0,26.2173,-80.22588,North Lauderdale,US,New_York,14 days 00:00:00,14.0,336.0,3,1.0,0
137e767e-8a0f-46b9-9745-587d7b4fe50d,475.0,TRANSFER,20111.45,C644302607,20111.45,0.0,C457206167,0.0,0.0,33.522529999999996,-117.70755,Laguna Niguel,US,Los_Angeles,19 days 19:00:00,19.0,475.0,4,1.0,0
db80a026-7661-4f71-a99d-ee82bc65ce80,380.0,TRANSFER,330218.85,C94784819,330218.85,0.0,C597468231,0.0,0.0,39.71734,-74.96933,Sicklerville,US,New_York,15 days 20:00:00,15.0,380.0,4,1.0,0
39a6c93c-e770-43e5-823f-e0d0faae3cb2,44.0,CASH_OUT,1649818.97,C2052172437,1649818.97,0.0,C1401780750,560704.68,2210523.64,41.8542,-87.66561,Lower West Side,US,Chicago,1 days 20:00:00,1.0,44.0,3,1.0,0
9f53b03f-9e24-45cb-93b6-0c357ad57086,588.0,CASH_OUT,1064425.7,C72780172,1064425.7,0.0,C1401301607,3187812.57,4252238.26,26.917559999999998,-82.07842,Punta Gorda Isles,US,New_York,24 days 12:00:00,24.0,588.0,3,1.0,0
ebbde903-7931-4ac6-97bf-56d7f12361f7,330.0,CASH_OUT,9198459.96,C1904629487,9198459.96,0.0,C1741955070,258747.84,15173859.31,26.189239999999998,-98.15529000000001,San Juan,US,Chicago,13 days 18:00:00,13.0,330.0,3,1.0,0
02b9eb8d-11f8-4da2-a167-8e98c8e91a48,349.0,TRANSFER,3309631.1,C1512400234,3309631.1,0.0,C356153034,0.0,0.0,41.72059,-87.70172,Evergreen Park,US,Chicago,14 days 13:00:00,14.0,349.0,4,1.0,0
0872047c-08eb-4c09-946d-cdf2e71c0b6f,48.0,CASH_OUT,337974.21,C1171102344,337974.21,0.0,C1505545472,0.0,337974.21,38.91817,-78.19444,Front Royal,US,New_York,2 days 00:00:00,2.0,48.0,3,1.0,0
0be6caf0-a293-4282-aeff-d690b778f79d,53.0,TRANSFER,931684.75,C101455775,931684.75,0.0,C1834538811,0.0,0.0,34.09668,-117.71978,Claremont,US,Los_Angeles,2 days 05:00:00,2.0,53.0,4,1.0,0
0883ffa2-b65a-4a41-bc7a-312413689770,365.0,TRANSFER,3244067.13,C2080670113,3244067.13,0.0,C1564547651,0.0,0.0,46.092729999999996,-88.64235,Iron River,US,Menominee,15 days 05:00:00,15.0,365.0,4,1.0,0
549ccfc0-0c63-4e30-abb6-052bedba5c18,179.0,CASH_OUT,1494831.65,C1709710853,1494831.65,0.0,C1758704619,0.0,1494831.65,33.76446,-117.79393999999999,North Tustin,US,Los_Angeles,7 days 11:00:00,7.0,179.0,3,1.0,0
fc56d07d-063c-4171-a7ee-aba763d4d79c,131.0,CASH_OUT,2745923.02,C1403642146,2745923.02,0.0,C929286459,3749390.59,6495313.61,41.663940000000004,-83.55521,Toledo,US,New_York,5 days 11:00:00,5.0,131.00000000000003,3,1.0,0
3d8431f5-4283-4010-a019-64e04a9d8d31,214.0,TRANSFER,2485467.28,C498171092,2485467.28,0.0,C1522527202,0.0,0.0,41.57721,-93.71133,West Des Moines,US,Chicago,8 days 22:00:00,8.0,214.0,4,1.0,0
efe49146-855d-4989-9416-d8a969bd497f,591.0,CASH_OUT,1777758.65,C2084263514,1777758.65,0.0,C1480456939,0.0,1777758.65,42.583420000000004,-71.8023,Fitchburg,US,New_York,24 days 15:00:00,24.0,591.0,3,1.0,0
03be7e5e-e76a-40e3-9544-245d42ad7f22,173.0,TRANSFER,2232667.51,C1786873519,2232667.51,0.0,C732697292,0.0,0.0,26.2173,-80.22588,North Lauderdale,US,New_York,7 days 05:00:00,7.0,173.0,4,1.0,0
9178fde9-593f-4715-a157-58586edf3de0,87.0,CASH_OUT,115461.48,C1329935528,115461.48,0.0,C1434520582,21619.28,137080.75,34.63915,-120.45794,Lompoc,US,Los_Angeles,3 days 15:00:00,3.0,87.0,3,1.0,0
85ea59cb-7d90-4c9e-893a-edea61e51b88,612.0,TRANSFER,2082884.49,C1259321993,2082884.49,0.0,C663298413,0.0,0.0,32.5007,-94.74049000000001,Longview,US,Chicago,25 days 12:00:00,25.0,612.0,4,1.0,0
a608a43a-3b44-4878-9cb5-ff75ad12f629,465.0,TRANSFER,4690769.98,C43271707,4690769.98,0.0,C2144586539,0.0,0.0,40.728159999999995,-74.07764,Jersey City,US,New_York,19 days 09:00:00,19.0,465.0,4,1.0,0
e25f0502-07af-479f-9760-a0fe5ca7e00c,107.0,TRANSFER,37133.63,C40128322,37133.63,0.0,C1650770381,0.0,0.0,43.91452,-69.96533000000001,Brunswick,US,New_York,4 days 11:00:00,4.0,107.0,4,1.0,0
1ea015e3-50a3-470f-bbb7-a406c9c24688,241.0,CASH_OUT,657417.64,C1843566745,657417.64,0.0,C742045843,0.0,657417.64,36.025059999999996,-86.77917,Brentwood Estates,US,Chicago,10 days 01:00:00,10.0,241.0,3,1.0,0
ae2267de-26cf-4e83-9d0e-c61cf232869f,66.0,CASH_OUT,813133.35,C952177952,813133.35,0.0,C884699340,0.0,813133.35,34.25628,-78.04471,Leland,US,New_York,2 days 18:00:00,2.0,66.00000000000001,3,1.0,0
9cac3c39-0d1f-49d4-8ac1-56dca00db551,610.0,CASH_OUT,493538.8,C49558128,493538.8,0.0,C1323987064,341590.52,835129.32,30.177459999999996,-81.38758,Palm Valley,US,New_York,25 days 10:00:00,25.0,610.0,3,1.0,0
407e63f9-3832-4fa4-a70b-b731ec842f49,37.0,CASH_OUT,5979556.06,C1240594546,5979556.06,0.0,C579897687,0.0,5979556.06,42.24113,-88.3162,Crystal Lake,US,Chicago,1 days 13:00:00,1.0,37.0,3,1.0,0
153d8230-fac0-4693-bdec-8af958be9018,320.0,CASH_OUT,34099.1,C193914526,34099.1,0.0,C918538157,0.0,34099.1,41.57721,-93.71133,West Des Moines,US,Chicago,13 days 08:00:00,13.0,320.0,3,1.0,0
3dce0621-9493-49c0-8608-ab8ebdcd5c4b,498.0,TRANSFER,1028515.56,C905449086,1028515.56,0.0,C1254399120,0.0,0.0,36.208290000000005,-115.98391000000001,Pahrump,US,Los_Angeles,20 days 18:00:00,20.0,498.0,4,1.0,0
ae2c97e0-51b8-4a2d-8289-1ea1062982f4,209.0,CASH_OUT,329156.43,C665359708,329156.43,0.0,C1324874027,0.0,329156.43,41.72059,-87.70172,Evergreen Park,US,Chicago,8 days 17:00:00,8.0,209.0,3,1.0,0
74d5fcfd-f747-45b5-80a6-ec1a38142ba8,312.0,TRANSFER,608290.12,C1988957761,608290.12,0.0,C133170874,0.0,0.0,37.71715,-122.40433,Visitacion Valley,US,Los_Angeles,13 days 00:00:00,13.0,312.0,4,1.0,0
fe771c19-8128-4c4d-95ed-59c7d3d9dd9e,572.0,CASH_OUT,161016.65,C1403093345,161016.65,0.0,C1655653682,92806.24,253822.89,41.0051,-73.78458,Scarsdale,US,New_York,23 days 20:00:00,23.0,572.0000000000001,3,1.0,0
083eab47-1962-4ded-bf1a-5001e82f8f56,222.0,TRANSFER,211628.75,C369868816,211628.75,0.0,C2037736375,0.0,0.0,42.168079999999996,-88.42814,Huntley,US,Chicago,9 days 06:00:00,9.0,222.0,4,1.0,0
dfe713c5-8bd8-4707-a4ce-b3bae81db2e0,204.0,TRANSFER,2144208.23,C1923199503,2144208.23,0.0,C1004490006,0.0,0.0,41.50343,-74.01042,Newburgh,US,New_York,8 days 12:00:00,8.0,204.0,4,1.0,0
99949cc8-411d-4a85-bb97-aef67d835565,67.0,TRANSFER,106460.7,C432380223,106460.7,0.0,C1583623584,0.0,0.0,40.94065,-73.99681,Dumont,US,New_York,2 days 19:00:00,2.0,67.00000000000001,4,1.0,0
5044fefb-ac5e-4324-82db-c0fe9961817d,493.0,TRANSFER,1214511.61,C1579869749,1214511.61,0.0,C1291615113,0.0,0.0,39.334270000000004,-76.43941,Middle River,US,New_York,20 days 13:00:00,20.0,493.0,4,1.0,0
8f274624-a043-410a-a244-36cd33241dfc,596.0,TRANSFER,204721.27,C1892500400,204721.27,0.0,C517910337,0.0,0.0,37.60876,-77.37331,Mechanicsville,US,New_York,24 days 20:00:00,24.0,596.0,4,1.0,0
f9fd54e3-7e1b-4952-b1cd-86071dd2e32f,93.0,TRANSFER,886588.02,C391100177,886588.02,0.0,C1603792241,0.0,0.0,33.35283,-111.78903000000001,Gilbert,US,Phoenix,3 days 21:00:00,3.0,93.0,4,1.0,0
64c675c8-c687-41bc-ba51-dd07da15274d,666.0,TRANSFER,113336.41,C1184786020,113336.41,0.0,C1519560642,0.0,0.0,42.30865,-83.48216,Canton,US,Detroit,27 days 18:00:00,27.0,666.0,4,1.0,0
cbb7e762-b3b4-4af2-873f-3d5addf00186,552.0,TRANSFER,692743.57,C1785747825,692743.57,0.0,C1989613920,0.0,0.0,38.96372,-76.99081,Chillum,US,New_York,23 days 00:00:00,23.0,552.0000000000001,4,1.0,0
2eaf243f-f5b8-4929-8deb-f60dee8354a2,306.0,TRANSFER,2052851.64,C1016160383,2052851.64,0.0,C1670523748,0.0,0.0,41.14676,-73.49484,New Canaan,US,New_York,12 days 18:00:00,12.0,306.0,4,1.0,0
